eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_u,mcc_eta,evp_p,evp_q,evp_eps_v,evp_u,evp_eta,ns_unified_p,ns_unified_q,ns_unified_eps_v,ns_unified_u,ns_unified_eta,ns_d0_p,ns_d0_q,ns_d0_eps_v,ns_d0_u,ns_d0_eta
0.165,165.84910067873136,197.5473020361941,0.027853311767389546,0.0,1.1911267605777724,165.72910467239603,197.1873140171891,0.027891142101776626,0.0,1.1898170475667378,164.65282408847915,193.95847226543836,0.0266787660113094,0.0,1.1779844854723616,145.54071484144487,136.6221445243352,0.0021052827419782726,0.0,0.9387211315622178
0.168,165.9090968065562,197.72729041966875,0.02788097063137291,0.0,1.1917808861934278,165.7888834674609,197.36665040238333,0.027922648173723582,0.0,1.1904697484805737,164.7441897374821,194.23256921244706,0.026743462384721983,0.0,1.1789949589236157,145.56859353549638,136.7057806064897,0.002106354761750308,0.0,0.9391158991527557
0.171,165.9647014091177,197.8941042273534,0.027906591790647802,0.0,1.1923867096264458,165.84468244522532,197.53404733567658,0.027952122657483806,0.0,1.1910785707640492,164.83093519236243,194.49280557708798,0.02680518131043255,0.0,1.179953297905574,145.5947283384409,136.7841850153232,0.0021073595372256564,0.0,0.9394858356228585
0.17400000000000002,166.01623435729653,198.04870307188983,0.027930325536795232,0.0,1.1929478092224024,165.89686134352084,197.6905840305629,0.027979715326928903,0.0,1.1916475238263076,164.9131691848999,194.73950755470034,0.02686407030138731,0.0,1.1808608646430125,145.6192421297266,136.8577263891803,0.0021083018275685783,0.0,0.9398327060874209
0.177,166.0639924434104,198.1919773302313,0.027952311051791495,0.0,1.1934674965602141,165.9452702525043,197.83581075751366,0.028005548500554183,0.0,1.1921750493791377,164.99121167043472,194.9736350113048,0.026920279434988915,0.0,1.1817213355627638,145.6422566634218,136.92676999026588,0.0021091863433003936,0.0,0.9401582557643464
0.18,166.10825101563609,198.32475304690826,0.02797267723294368,0.0,1.193948836582715,165.9903560387591,197.97106811627808,0.02802975504708587,0.0,1.1926660851914277,165.0655834685044,195.19675040551397,0.026973955714231973,0.0,1.182540577532074,145.66385304666917,136.99155914000804,0.002110016228260409,0.0,0.9404636515836045
0.183,166.14926550094154,198.44779650282462,0.027991543456004023,0.0,1.1943946661726292,166.03147705748603,198.09443117245866,0.02805242235999649,0.0,1.193113707612631,165.13592842805252,195.4077852841583,0.027025207919054627,0.0,1.1833147828232595,145.68408613656703,137.05225840970155,0.0021107936142728723,0.0,0.9407496868341966
0.186,166.18727282354223,198.56181847062678,0.028009020281184526,0.0,1.194807611299211,166.07033892756803,198.21101678270503,0.02807370876271659,0.0,1.19353653435461,165.20286980887028,195.60860942661176,0.02707417691923339,0.0,1.1840509166270483,145.70311357505253,137.10934072515803,0.002111524578827705,0.0,0.9410186053061399
0.189,166.22249272553822,198.66747817661462,0.028025210106420107,0.0,1.1951901028499712,166.10515590252155,198.31546770756523,0.028093647329495246,0.0,1.193915183607824,165.26645918413755,195.79937755241366,0.02712097383447899,0.0,1.1847496371556963,145.7209132661162,137.16273979834926,0.0021122082914080457,0.0,0.941270108209259
0.192,166.25512899603467,198.76538698810387,0.028040207771882784,0.0,1.1955443912521015,166.1389726355361,198.4169179066082,0.02811242709623316,0.0,1.194282802879016,165.32705350710046,195.98116052130248,0.027165714134711534,0.0,1.1854149479104186,145.73763643725854,137.21290931177631,0.002112850577171771,0.0,0.9415063443192849
